market_ids,product_ids,firm_ids,is_satellite,is_wired,x,w,xi,omega,prices,shares,mc
143,2,2,1,0,0.42642014200842376,1.7389294258992212,0.3980019397799558,0.12269779115659415,3.697160548066865,0.03846991238206026,2.5858895802084585
143,3,3,0,1,0.4053662451420149,0.9581406899592603,0.9433339436083269,-1.3889206393073712,2.8675553161689886,0.2755460702577924,1.7610673825418766
143,4,4,0,1,0.9173790009341487,1.5921498302910593,-0.7675585435887821,-1.6001503025745212,3.1162546819988,0.05052540988191043,2.009766748371688
144,1,1,1,0,0.7253714582994314,0.7218457192361588,-1.2074124613756094,-2.4612088707734827,2.680125518402437,0.07554258857541946,1.4518089359926087
144,2,2,1,0,0.3373710902500617,0.7510254148535501,1.190475646383438,0.5935533605259942,3.3707676317489446,0.1416416246317697,2.1424510493391162
144,3,3,0,1,0.9982884117674664,0.47356121050494104,0.23491789556507656,0.2549223309253466,3.1524216765097233,0.13447706762154116,1.9160304923158713
144,4,4,0,1,1.763295053418561,1.0712253834919196,0.6416132937501874,0.38563417604591066,3.4978511739607843,0.2175082386112889,2.2614599897669323
145,1,1,1,0,0.7250221512472077,0.4559406312186947,1.6508002916714606,0.6875182168962811,3.1043347425377243,0.3549363405381298,2.013601550629134
145,2,2,1,0,0.011504144664761488,1.2280792371538232,-0.14822124431681907,-0.7900076186245728,3.1212063667770167,0.027817231308404234,2.0304731748684266
145,3,3,0,1,0.29238422061288755,0.4209963110785461,0.4761182384909065,-0.10319732820630942,2.9037976907373375,0.14329328245267983,1.8082317096375964
145,4,4,0,1,0.12130021947366557,1.5076722608944868,-2.186825028037411,-0.0698416625888394,3.478155328559204,0.002670193423143296,2.3825893474594633
146,1,1,1,0,0.12392158755093936,0.24169736949421863,0.4013633385021049,0.1348987738081746,2.863762940295204,0.08976248418413661,1.7811989217227033
146,2,2,1,0,2.471124602003073,0.022857156684494714,-0.7374352830461108,0.10829513125119143,2.7633326047625864,0.36739302256261847,1.6807685861900856
146,3,3,0,1,0.6345376738406583,2.3855705080778233,-0.3240438034496369,0.1259858997837701,4.0961136685128885,0.010199990741294523,3.0408615032331694
146,4,4,0,1,0.5799875841944687,1.8629647117773784,0.3441392821469178,-0.2547305907561177,3.5996648574841816,0.05085189715160314,2.544412692204463
147,1,1,1,0,1.286603997001922,2.014519143941079,-0.2584950498090473,-0.8477571368079467,3.3651499596124688,0.14265524431064944,2.453854721599954
147,2,2,1,0,0.8077702515900921,1.2748538633126378,-0.978727345668076,0.4191825953066172,3.300860116698607,0.04890817131232093,2.3895648786860924
147,3,3,0,1,0.09639101215756479,0.2119061293226054,-1.0088973792093898,-0.49795306756271107,2.5525942868088425,0.09855774771775765,1.6335121644360946
147,4,4,0,1,0.26653624781193025,0.5206797670115789,-0.5637559361016874,0.10632869839665751,2.8221381489227735,0.10636128013473811,1.9030560265500254
148,1,1,1,0,0.6079996672558009,1.0205860404359388,-1.3875241513194712,-0.903825963871634,2.9360934692921754,0.04564748147225677,1.9005974129619685
148,2,2,1,0,0.025662821956550067,1.5327137388415397,1.8192299754272614,0.6799187128771484,3.668612946499077,0.145521924946216,2.6331168901688704
148,3,3,0,1,0.011942043665396697,0.5443019011312434,0.887832344200875,0.4360880446583351,3.0527981396948864,0.16845620738334002,1.9948851521998312
148,4,4,0,1,1.5015826057637611,1.4552276862999227,-0.6007350724804499,-0.7378953947654348,3.221072731502426,0.1204457905772819,2.1631597440073707
149,1,1,1,0,0.6186947450732774,1.441268812404176,1.8550644014598558,-0.0936997292131874,3.5327281156460297,0.23274266923366646,2.336384705427491
149,2,2,1,0,0.7347031206214849,0.020037271762404142,0.17275089514717795,0.24852064603331767,2.905627118470183,0.1703457649524417,1.7092837082516439
149,3,3,0,1,0.8337032866161336,0.8508692027755809,-0.4224744467050752,1.6781205688507022,3.665420188248401,0.02850148608930559,2.515527119376867
149,4,4,0,1,1.0513237643490418,1.0341550947832931,-0.3073557953631345,-0.5514741555728575,3.142820251997783,0.11305735213511425,1.9929271831262496
150,1,1,1,0,0.18669918422775178,0.47069793287920497,-0.6981333806236689,-0.6535546812793382,2.7763352949429687,0.052988056492288604,1.709122614768649
150,2,2,1,0,1.141885654718634,0.7077464154954644,1.3439681738612885,1.3652336086955617,3.401229650975125,0.3041636417679521,2.3340169708008056
150,3,3,0,1,0.8148421184048056,0.7461433648374718,-0.4029866177009372,-0.7084593958792019,2.8713840716297465,0.138100345045538,1.818438956306467
150,4,4,0,1,0.8929711749538485,2.6702362599529925,0.6814311549650337,1.2438830709133073,4.807780513385438,0.009186495310821786,3.7548353980621587
151,1,1,1,0,0.42978794291432953,1.319560289987336,-0.8171074186895912,0.7603824498218774,3.4810234781033618,0.020530032091335266,2.5217116035512555
151,2,2,1,0,1.269146054165011,0.5927245787619858,-0.4343724434402048,-0.3231909116182739,2.7956662357041084,0.2744300401079174,1.8363543611520021
151,3,3,0,1,0.31574750788298267,1.0376567476474434,0.3063510433621319,1.175905582218333,3.4296116083445716,0.07389126136151736,2.4754009544286952
151,4,4,0,1,0.5080822609505876,1.2622967729383847,0.005878508776108844,0.7135953362609682,3.425583020307161,0.06685418911701588,2.471372366391285
152,1,1,1,0,1.7120170214388697,0.29020967879342047,-0.1537789236507442,0.168525352942904,2.9769762892855596,0.24352665465527287,1.8105272275767414
152,2,2,1,0,0.3806716534299213,1.632147499852893,0.12799293022725164,-1.108978258538301,3.3249513424513615,0.04250844579487898,2.158502280742544
152,3,3,0,1,1.1305899570998228,0.46452859430922994,1.2999950999570418,1.4637933344878113,3.3805825917532006,0.25228641125928797,2.223552885286056
152,4,4,0,1,0.39497361923587104,1.7314322832005258,0.23909578365348833,0.41452769993487415,3.8339688556126115,0.016899377938086914,2.676939149145467
153,1,1,1,0,1.9058942870167208,0.050822193968095376,0.21978434180624565,0.047293476171729104,2.808772618209348,0.37577167919523335,1.6797034047094441
153,2,2,1,0,1.152306554942537,2.079008851362043,-0.04506504823031843,-0.055446132233575446,3.882427732917896,0.015851028237326953,2.753358519417992
153,3,3,0,1,0.561158489194906,0.5602837587688283,0.06153897352839589,-1.2016654694990991,2.799406351815504,0.11984856648611203,1.6320922097283355
153,4,4,0,1,0.8743724982172991,0.6741326755290796,-0.05337950600362825,1.208849407236707,3.4369952596634157,0.040827126010971375,2.269681117576247
154,1,1,1,0,0.38066758776277104,1.0132098527056161,0.27178324398152703,-0.23284232428841672,3.1074643255955494,0.13105392881846523,2.0630741425634826
154,2,2,1,0,0.0438280353157152,0.6556000878812837,-0.636739472534445,0.8476494379640521,3.203845888464169,0.031108575295678426,2.1594557054321024
154,3,3,0,1,0.9624225738099573,1.0220276272299178,0.8914764557988326,1.8690616688010986,3.7531737605112694,0.09429084601760732,2.688919971497976
154,4,4,0,1,1.4466840731783805,0.6410003107710853,0.11484784112346923,0.5950997847343183,3.1489800371740717,0.23566338292965375,2.0847262481607785
155,1,1,1,0,2.7224032472235162,1.4913708920568274,-1.5328673200833174,0.9476464128308902,3.9545672464567554,0.01828945660299415,2.6947313764812892
155,2,2,1,0,0.9362102177813139,0.25917894826758053,1.8309034321552689,1.7897979594809115,3.4599725418235874,0.23819552832349228,2.2001366718481212
155,3,3,0,1,0.652832763623004,0.21863460701683757,1.0552923422194311,1.474526536243491,3.374095838152436,0.08798337627854874,2.093787168984859
155,4,4,0,1,1.2530603183203635,0.8102496948531484,1.4385195548426961,0.14360140766723725,3.3357952515566938,0.25396687146773134,2.0554865823891166
156,1,1,1,0,1.5350984346815908,0.44462140352151225,-1.8692608268771755,-0.1152313287440668,2.843048827289051,0.0773479576629392,1.8162091328096872
156,2,2,1,0,0.4004094548018281,0.3924319194737204,0.043133478145003706,-0.6014000424768446,2.7138079302469627,0.2180013579845481,1.686968235767599
156,3,3,0,1,1.9287829998767079,2.3302083309837642,-0.17592092300069195,-0.29892942980129306,3.8593156418856287,0.09074215257485321,2.843927172007399
156,4,4,0,1,0.23512171332849618,1.2012855777203857,0.18741473663080874,0.04155534356163939,3.253238982033694,0.08062829876460233,2.2378505121554646
157,1,1,1,0,1.3217387159639167,1.3592686381382224,0.7102103612818205,-1.8569083871996133,2.971967824610383,0.3367722750559508,1.8362099015646896
157,2,2,1,0,0.16252159393585053,0.2380039783323344,-0.46687538511070276,1.6038639445671747,3.273999904997905,0.01779717845673205,2.138241981952211
157,3,3,0,1,1.1364211303273952,0.1711982052341999,-1.01133840838201,-0.4033359368827066,2.8156616330034243,0.08705893548017635,1.6362099466548818
157,4,4,0,1,0.8151486857188253,0.07723730516587593,-0.1234456466740245,0.6051706131703734,2.9924022304953333,0.10774037854356824,1.8129505441467908
158,1,1,1,0,0.5288537295018044,0.7778962990414238,-0.7091654479407178,1.4025405587383,3.500755823768884,0.012886938770192589,2.386413579571591
158,2,2,1,0,1.3568204264632944,0.47057256008858084,0.5099266899609969,-0.2560755331372304,2.9104710732035644,0.32500567249363654,1.796128829006271
158,3,3,0,1,0.8179175516327529,1.6609281978448487,-1.5252781884656785,1.7473801232817006,4.229575154088338,0.0020808803466508844,3.106990475383417
158,4,4,0,1,0.061703496892685714,0.04602676759374051,0.5024140042596477,-1.0640781146152767,2.582672999479107,0.19995123162860517,1.4600883207741862
159,1,1,1,0,0.4353692520877784,1.3489581135285194,-0.6079867663591854,0.05375385804076554,3.4494112018548853,0.005557712579654986,2.325555093968955
159,2,2,1,0,0.9462548546409366,0.6800042284984743,0.7500717331620127,0.6550702928994125,3.2448501015501288,0.05423101188189261,2.1209939936641984
159,3,3,0,1,0.0645764216829286,0.8586904402171773,1.4261583412054362,2.1483185266962774,3.738872536305915,0.007202346452908465,2.6730293730488306
159,4,4,0,1,1.9862451398255898,0.8086580481373762,2.4561927760366378,0.1880146486646792,3.131950541067086,0.46403223074121686,2.066107377810001
160,1,1,1,0,1.0634399664591179,0.29082946033011403,0.9356827607137308,0.35854767770713475,2.9933744852903206,0.3182565866238482,1.8543344132433714
160,2,2,1,0,0.8332098374284505,1.1295711597032922,-0.6503975829658263,-0.9215923941433837,3.0878009836511113,0.042849520902425546,1.9487609116041624
160,3,3,0,1,0.7918585656207077,0.10012329261223994,-0.07802900605137461,-0.4026952940914786,2.749708694709136,0.17494005190042441,1.6075220779777573
160,4,4,0,1,0.18569697005793123,0.33583739087233905,-2.3605279861529436,-1.2496897052122204,2.6759863379140736,0.011282213878006413,1.5337997211826948
161,1,1,1,0,0.6047761458037986,0.07174267795070842,0.2196145665796556,0.2200900913826904,2.695323694046862,0.3008516290432724,1.7253793354395943
161,2,2,1,0,0.7330361764570649,1.5021031876275668,-0.005908120990938973,1.5405182285940062,3.8797624726982076,0.025545904294987123,2.90981811409094
161,3,3,0,1,0.5691015697221369,0.3789862454176221,-1.2126834903580237,-0.5866527269141288,2.6349185576300616,0.09820374448920509,1.6844093538099498
161,4,4,0,1,0.08361193945942663,0.07198202569865093,-2.160844098120211,0.3655909396170665,2.7076613045317064,0.02024501547884228,1.7571521007115949
162,1,1,1,0,0.062173970353074134,0.2219341115176523,-0.9020057600907814,0.27184794131926854,2.8550627200888155,0.030357841807520502,1.8030226752532093
162,2,2,1,0,0.6765723152995125,0.5508523727072399,0.8525989720440933,-0.43643388638106184,2.843729236537328,0.3318638875109489,1.7916891917017217
162,3,3,0,1,0.3281386066810641,1.2426961603729092,0.4073252450772228,-0.8302383598112809,3.0764361500262067,0.12297305452726845,2.027683979863647
162,4,4,0,1,1.011559842930646,1.8351681135134454,-0.3531323994688767,1.0489815944977106,4.022772630319807,0.01715442046748826,2.974020460157247
163,1,1,1,0,0.8099194962898073,0.8876551228348121,-0.9414824095664536,0.019691856997881972,3.124398200350686,0.029740261157746795,2.0634415885541757
163,2,2,1,0,1.1116609817502086,1.2936354498299754,1.2327108522437404,-0.8696009052202003,3.1045480099557476,0.3680198402422114,2.0435913981592373
163,3,3,0,1,1.119953639580115,1.3834489353772914,0.6240591879345645,1.3211735405534575,3.8200083520807633,0.07069437413018977,2.7483725222902597
163,4,4,0,1,0.9166493751904466,0.5026852923056511,-0.6502898686524924,1.4729685137575064,3.3190771706542206,0.04392901509141863,2.2474413408637175
164,1,1,1,0,1.4804988409738924,0.8598234426990952,-0.9187573018803256,-1.0767440364553122,2.8607105707071003,0.1802958049976886,1.7866866233146106
164,2,2,1,0,0.2784751195874256,1.3329880691213656,-0.09833399861347725,-0.059248313641921964,3.35782453156506,0.045548173463706834,2.28380058417257
164,3,3,0,1,0.042660680838900455,0.1547446366376458,0.10386249211460277,-0.7911835052759336,2.6428372259742066,0.1695628811198435,1.5523784225464514
164,4,4,0,1,0.6768168970663656,0.9988694371066633,0.5785021866505454,0.8077582127036345,3.431713863081577,0.10608773862663362,2.3412550596538217
165,1,1,1,0,0.5130605036866832,1.9598296939171027,0.29540798711668614,-1.3279366631616905,3.3837951049032995,0.05655004505284444,2.2795210168878985
165,2,2,1,0,0.03899853821051882,0.3518087286095947,1.131662738186412,-0.754091544532496,2.742625892276497,0.292849027026125,1.638351804261096
165,3,3,0,1,0.060045550317208735,0.7775559365233593,0.9179331138431702,-0.07742103255157019,3.082196704996888,0.14756536423340752,1.9831993124703915
165,4,4,0,1,0.794237928751068,1.4468440381010124,-0.2135099303206735,0.8899400664634229,3.744744584967843,0.02636203216171384,2.6457471924413465
166,1,1,1,0,1.299884301478971,0.09246659820579346,-0.9929562484238988,-0.14508919049828561,2.7555350266196124,0.15405609878901094,1.6569532107829918
166,2,2,1,0,0.49140253632641845,0.1673512091405704,-0.07356914610691054,1.6740531980519258,3.217900055800353,0.06827147883324398,2.119318239963732
166,3,3,0,1,1.131108776558316,0.8237517119900133,0.6277425605579345,-0.0355016940832742,3.0873280038308946,0.2836837818888364,2.016776039238382
166,4,4,0,1,0.23759967502261342,2.291005067901401,1.4032846448281584,2.0737819925924708,4.859066564212001,0.007289362077973072,3.7885145996194884
167,1,1,1,0,1.847980112079087,0.8005260302202619,-1.434504778354358,-1.3778160946488685,2.8576172591330176,0.11680246125937808,1.6953759162202557
167,2,2,1,0,0.7570162294747509,1.2436225520522304,0.20585643685231614,0.03297622610311657,3.421479519104648,0.06550699660001436,2.2592381761918863
167,3,3,0,1,0.707444338818021,1.2069528466409047,-0.24451875116353794,0.7274550504229395,3.563716079107719,0.021176872852919974,2.4416403620694034
167,4,4,0,1,1.5751567652022753,0.824020749093304,0.8166506465224951,-0.03468851116560094,3.139192432921128,0.3406442915269854,2.017116715882812
168,1,1,1,0,0.08051419235462778,0.22024910696140687,0.9460155465366997,0.03517359790311499,2.8496750296614035,0.24346588235208014,1.7497256014649114
168,2,2,1,0,0.8117620824488865,2.8799024173713406,0.4001807313363307,0.5566879357864142,4.731143705996334,0.006803604473560577,3.6311942777998416
168,3,3,0,1,0.16815895871065561,0.11436512112968901,0.8412141858358738,0.7756892065925068,3.000482424198887,0.17360265102382624,1.8692783197419458
168,4,4,0,1,1.681166349228507,1.0863087237099858,1.074865854970912,2.6593431787619597,4.147396012993394,0.1004440599430579,3.0161919085364537
169,1,1,1,0,1.4202956456057299,0.26517573187651333,-0.8051034286906394,0.5784210948728665,3.098386156942966,0.0833540176365124,1.8938211676151302
169,2,2,1,0,1.6229043738517743,0.7072498414933248,0.7130491713174422,1.0840113818603663,3.4576803946738854,0.22707257109092058,2.25311540534605
169,3,3,0,1,0.986405845560169,0.5780376366066079,0.9297179097437588,1.0065816797535219,3.3604311098283377,0.18657768973105368,2.1604836725820022
169,4,4,0,1,0.5221631078312183,0.6632741951356518,0.4111168144125742,0.9630188558687408,3.3949778584897574,0.06516420980753923,2.1950304212434215
170,1,1,1,0,1.6199991059018934,2.290711137810443,-0.9255261120469817,1.2971485991306502,4.477262838562595,0.006982348538631635,3.4377643413707433
170,2,2,1,0,1.3071959129722919,1.166987575888001,0.12748639343392595,1.7661352942219883,3.7920101021280432,0.057633276186104795,2.7525116049361915
170,3,3,0,1,1.3985734410873583,0.9316335138991133,1.0733480248620026,-0.40605307493717874,3.0268427271820926,0.4008208252231081,1.9781295848188278
170,4,4,0,1,1.0788906357381738,0.5376127752500861,-0.2100624324958024,1.5124964688974243,3.3270944827747027,0.04425275961402389,2.2783813404114373
171,1,1,1,0,1.0637750737732097,1.2182655114118455,-0.5282660769764206,1.1190772810019007,3.6103900350634635,0.047848453471188185,2.5714013893539915
171,2,2,1,0,0.6607889082394535,0.5795913309569604,-2.572494788047694,-1.8136696129068877,2.558196622457034,0.033960929979825326,1.5192079767475621
171,3,3,0,1,0.29501921056106095,1.2147599260229356,2.623888465921955,1.5473003459612518,3.8231883649662066,0.22441534577586233,2.7104170736095274
171,4,4,0,1,1.846921174902489,0.11273043622768004,-0.32103213673153763,1.6565026051354756,3.1987651963244743,0.19428501999090525,2.0859939049677956
172,1,1,1,0,0.024399516493805215,0.17110705905416485,-0.1313126681714441,-0.5179513939613254,2.579706574480348,0.1839487354333303,1.6128984509350932
172,2,2,1,0,0.03930786535473028,1.3701687096792752,-1.6082084241833485,0.16831280265193346,3.338447124591335,0.009348244761557085,2.37163900104608
172,3,3,0,1,1.3676334862083794,0.6462202573693525,-1.3379373937366583,-1.9334604867842207,2.4949315705064494,0.2220491183046775,1.5217675232079888
172,4,4,0,1,0.06385217951767161,1.1746320071912364,-0.9869129707353843,-0.760579092662586,2.984070546869767,0.032196693939985685,2.010906499571306
173,1,1,1,0,1.1275669396445178,1.58169948962695,-1.2582765353432301,-0.17303723360975218,3.525261095068916,0.01864010451133062,2.395986912969489
173,2,2,1,0,0.9598236447196773,0.3197923680993735,0.17401468204568193,0.11197874248180356,2.9403941755706207,0.21263927331860655,1.8111199934711941
173,3,3,0,1,0.4055321065541576,0.24814723271099937,-0.44535011116565515,0.06648969545640954,2.9078282687363033,0.06218105340959485,1.7688825510240378
173,4,4,0,1,1.9152277434356768,0.2470186585517809,-0.8133508834491776,-0.4724194385988212,2.7921282453944274,0.24546276288690494,1.653182527682162
174,1,1,1,0,2.925401021357145,0.6295294782967112,0.03682683672081395,-0.795381360402126,2.8763510517848636,0.41780448386315616,1.7471042437558677
174,2,2,1,0,0.8830121528752581,0.17164116805096905,-0.3574045043641393,1.0532673575238427,3.092432902200054,0.02371789130552601,1.963186094171058
174,3,3,0,1,0.5083587980263756,1.4478361976101033,-0.1939885702041222,-1.2552665210964697,3.2039011037165226,0.025629785240147994,2.023949365902025
174,4,4,0,1,1.646449401737211,0.8372823106816176,0.3540857154935183,0.7840376318078636,3.4218552374773163,0.08947969991755948,2.241903499662819
175,1,1,1,0,0.13559164538351412,0.6442226889038285,0.7868078544995527,0.34131851466283575,2.9531156363255295,0.24191840061935205,2.0212588018547333
175,2,2,1,0,0.1952780753934495,0.31032557479743295,-0.9639970395111386,0.35997588564595145,2.7955840825242486,0.061102032170737376,1.8637272480534521
175,3,3,0,1,0.1322512594826486,0.888554608529034,-0.4933680180065609,-0.21710496804566812,2.8962578043762988,0.09030105356955724,2.0037101381645455
175,4,4,0,1,0.3347976653414455,1.8925158005964027,-0.804549017468929,0.8331673186493088,3.8292134921117134,0.012535983122339668,2.93666582589996
176,1,1,1,0,0.07151483337935662,1.594732810912618,-0.2977538222647067,1.4195042872595047,3.958982944328211,0.008326853516921492,2.9332799642228267
176,2,2,1,0,0.8834966425537474,0.26773669908685555,0.5658765485414171,1.3566798367474306,3.114355549370753,0.2408929455960549,2.088652569265369
176,3,3,0,1,0.10690198204828312,1.3440188475595158,-0.15113515125959293,1.1112564337117683,3.6763770066325883,0.017230459160502507,2.6509332984898935
176,4,4,0,1,1.0643143559583217,1.0571557944940546,1.8993663600959385,2.3652175371254747,3.911644812819671,0.21790451711883402,2.886201104676976
177,1,1,1,0,0.1965228017510213,0.18767282511747754,-0.16510614976146204,0.5013860226472339,2.9318251995894746,0.09018488206084056,1.8396796608687924
177,2,2,1,0,0.1415832307981429,2.275176957209089,2.153954627048034,0.8007741355335085,4.310566988110285,0.05506418127612288,3.218421449389603
177,3,3,0,1,0.4906376835557842,0.5370312879606219,-1.2246428221522605,-2.1799193914974806,2.524306923647111,0.06640546971030219,1.4358656360715703
177,4,4,0,1,1.4009658708277382,0.42870031247485385,-0.04076370679242682,-0.5090075629353978,2.810549306420383,0.3041442104270693,1.7221080188448419
178,1,1,1,0,0.8652780032858093,0.17729016630778374,-0.37651436846055203,3.393816656369129,3.7629802672667694,0.022195364300523355,2.6341212202647375
178,2,2,1,0,0.3291625458324605,0.5161201218971551,0.614245134335678,-0.7058798373688076,2.8462307643136344,0.21877121492088408,1.7173717173116023
178,3,3,0,1,0.48558622602761375,0.02042318984425879,-1.16759255278649,-1.6649438896212598,2.4912945169385585,0.08064452080977896,1.3457988957531513
178,4,4,0,1,0.21231130955032168,0.4715758646275815,0.8877837739749472,-0.48632209667196413,2.8911049915498648,0.2154074445077552,1.745609370364458
179,1,1,1,0,1.6020677873100213,1.2009536270185313,-0.7542273481084033,-1.5372535481736798,3.146220849597929,0.0618150053667962,1.8369043076513518
179,2,2,1,0,1.239459261389617,0.6002856243336969,1.1652803245405354,-0.09846871571485492,3.2015593881423206,0.26253074787108427,1.8922428461957428
179,3,3,0,1,1.2556021580751715,0.621848822720359,0.4003935691776804,0.5183220339566973,3.3895683231573823,0.08921454281907656,2.0549519381737023
179,4,4,0,1,0.964798032105533,0.4245678032239012,0.6122065178974819,-1.0096698048853259,2.950582877726858,0.19834814127803932,1.615966492743178
180,1,1,1,0,0.898912708293346,0.9476281340810964,-0.4657606117031758,-0.9056931621488957,3.055107149058192,0.06922249053236539,1.865810211004547
180,2,2,1,0,1.2711212907869727,0.700953490545643,-0.9014734733676879,-1.064370735783313,2.909069465618339,0.0869990244368372,1.7197725275646942
180,3,3,0,1,0.2061627679362909,1.1863023173614138,0.33978455650240613,0.27552162283647136,3.4301938081775596,0.02316255796432469,2.2956494361470883
180,4,4,0,1,1.21078750949249,0.7289600474848252,2.017111865210685,1.0123921558457991,3.3797318601630106,0.3744330594091581,2.2451874881325398
181,1,1,1,0,0.46907660900781956,0.13151198337499959,-0.8401523421716413,-0.16173971837203144,2.7852191174367604,0.071420028673951,1.6697276529229115
181,2,2,1,0,0.8821887243267418,2.01136684456222,1.1947822256310145,-0.411856850562871,3.704719058104411,0.13131843110340924,2.589227593590562
181,3,3,0,1,0.40731135950528097,1.7088231934598657,0.5630880131474074,2.074529270409923,4.3579086640910685,0.009161772147598772,3.2756684566683956
181,4,4,0,1,1.2324458844286164,0.23629592473961106,-0.05720114680397353,-0.6222365280027514,2.7004078353204415,0.3094778889515679,1.6181676278977688
182,1,1,1,0,2.103507872146486,0.2916909669303113,-0.6111788168453298,-0.7973856858575861,2.806622344523249,0.15826016384075142,1.6052018806369763
182,2,2,1,0,1.0137726618834786,0.780917682001485,-1.8667617424423195,-1.6299115316196235,2.8361714309861368,0.014293772839557814,1.6347509670998643
182,3,3,0,1,1.493642558161135,0.6076569465844481,1.9552420098498284,0.19727553047064675,3.120810712764846,0.389054054297829,1.9671261645699198
182,4,4,0,1,0.023824797565127943,0.2511875611055909,-1.5781571650508557,-0.9037916734642728,2.721719058945652,0.005804797107304641,1.5680345107507263
183,1,1,1,0,0.06075535699639372,0.017565918299791383,-1.300203778559208,0.16766802173889508,2.8912667709233455,0.012090102688628816,1.6910505825841091
183,2,2,1,0,0.8533641874972027,0.8456632097238628,1.6893388639855689,-0.16473725673911202,3.195574512533405,0.288854513568372,1.995358324194169
183,3,3,0,1,0.3660947193209412,0.3735377559883569,1.2876541982789136,-0.841331927473291,2.846056314497785,0.2446599986110089,1.6294099380154992
183,4,4,0,1,0.00954138712428636,0.3617111139897938,0.32499008888033054,0.6957782703731539,3.185398815178923,0.033180655584273494,1.968752438696637
184,1,1,1,0,0.14296175702665231,0.41242203851846426,-1.2405759363904507,0.09178021794843891,2.9365027966816166,0.02331941898908389,1.848876277321201
184,2,2,1,0,0.23569477982320602,0.06727697822646386,0.7765798233018315,0.4834214138827725,2.868754608115523,0.2202298130902905,1.7811280887551073
184,3,3,0,1,1.5588429718150318,1.1492217968753324,0.35179106383623143,-0.40919552642072565,3.1646157136509374,0.27110962283131684,2.0878942212500182
184,4,4,0,1,0.1348167548755615,2.2815062930045107,-0.8069612574703465,0.2262720726261115,4.076866376883238,0.0033043619102767494,3.0001448844823186
185,1,1,1,0,0.16229783398357833,1.2668974246858626,0.3184661798485791,0.6489774498091435,3.616396331977156,0.02031304924682662,2.4543121468319433
185,2,2,1,0,0.8817083873215878,0.262448617833069,0.5885148334051009,-0.8648510268113286,2.7422120582468703,0.3139052704488987,1.5801278731016575
185,3,3,0,1,0.624282050896268,0.16272890829958295,0.29009353470756005,0.09761951670003617,2.939300894608083,0.14324064223028854,1.738260093465454
185,4,4,0,1,0.463557576013335,0.2998097283624537,0.026191261885681914,0.12354954670437832,3.005743963780267,0.08202410296472573,1.8047031626376375
186,1,1,1,0,0.2751767879172379,0.17798912073779885,-0.8482411703585726,1.7892209702029143,3.0744254603416685,0.05233689398223238,2.1557741674069324
186,2,2,1,0,2.0083980612056678,0.9305868142878655,-1.5573460621986324,1.4095313369365134,3.400089019589398,0.07598157032803048,2.4814377266546614
186,3,3,0,1,0.9023102113735727,0.5262552523995075,-0.6579995217337116,-0.8632754968872784,2.626007129362811,0.22711521800865153,1.6881856561370872
186,4,4,0,1,0.36068661208726777,0.18632509158659577,-0.7591399494445129,1.312763414668413,2.9731895990187027,0.05964011932942958,2.0353681257929788
187,1,1,1,0,0.33785579755143774,0.5332892331526978,-0.7720410712179621,0.042499644898564226,2.9772363674149775,0.016737264876520285,1.893893501739009
187,2,2,1,0,2.2688475377234454,0.6343185130223014,0.38321315537255596,-0.4566437659744275,2.9081953577531756,0.42071920905456056,1.8248524920772067
187,3,3,0,1,0.9847492916061366,1.5968595677895114,-0.5552589455491171,-0.5430571852848985,3.4149304827290874,0.027915882603069493,2.2963771841747005
187,4,4,0,1,0.9263841559796456,1.3279929461391413,-0.3124476480622938,-1.372069860406335,3.054292953351946,0.0690559479843748,1.9357396547975592
188,1,1,1,0,1.0262732315356,0.16731539392123304,-0.7318021502175183,1.3819902749178359,3.2294908508016222,0.0446664802849982,2.043323467255025
188,2,2,1,0,1.2194090295971955,0.8231388554744429,0.1355703529389165,-1.381788155084614,2.8903084227764992,0.2541936799200077,1.704141039229902
188,3,3,0,1,0.3400381113126517,0.18030264582979694,0.0316555378276243,0.03833772751857293,2.9408126150075153,0.0895701358429858,1.7330240310949836
188,4,4,0,1,0.44892877370488693,0.42043454473316033,0.2561777324873304,-1.2282034034363758,2.7785857046890756,0.17293030235963489,1.5707971207765445
189,1,1,1,0,0.11811571923858383,0.4836116539422219,-0.07988192596743778,-0.7795841138260965,2.7373800541198205,0.13223366279805887,1.6878489359649789
189,2,2,1,0,0.037274314954332984,1.1851269714600114,-1.282413431197484,2.857729446547194,4.21879048915511,0.0018934049154473395,3.1692593710002677
189,3,3,0,1,0.4525687944049935,0.6365235698766829,-0.7731358989501556,-0.750202722828214,2.8222662922520416,0.05459103142698484,1.760073469328834
189,4,4,0,1,0.6998577235583356,0.28633629931552346,0.9375891098537126,0.39531761602348503,2.9229784465301525,0.3162266613073043,1.8607856236069449
190,1,1,1,0,1.0344873397311782,1.0869536507131836,-0.837977244989437,-0.716455065018611,2.9911128684153017,0.11225416553771651,1.9781885051629728
190,2,2,1,0,1.4923179189478315,1.6289932530211204,-0.4763185834358242,1.223155789873489,3.8997075181695733,0.041391087366929764,2.8867831549172442
190,3,3,0,1,0.09824750577894668,0.3627546551155164,-0.2020626739955566,0.1723166182782096,2.8734946619647124,0.08214543104642397,1.8445368959192283
190,4,4,0,1,0.9341307783599148,0.05592997325716518,-0.8842418944336361,-1.4718076746468993,2.4199349831016583,0.23729750175591346,1.390977217056174
